MU: 7.430923e-01 7.077554e-01 -9.411518e-01 7.634681e-01 1.202121e+00 
algo,mean,variance,S,tail
gl,2.723657e-01,1.058912e+00,5,6.000000e-02
nv,3.533478e-01,1.349940e-01,5,6.000000e-02
gl,2.711414e-01,1.041197e+00,5,6.000000e-02
nv,3.530436e-01,1.348262e-01,5,6.000000e-02
gl,2.684738e-01,1.023643e+00,5,6.000000e-02
nv,3.562153e-01,1.353173e-01,5,6.000000e-02
gl,2.660661e-01,1.007056e+00,5,6.000000e-02
nv,3.572131e-01,1.354970e-01,5,6.000000e-02
gl,2.645669e-01,9.906477e-01,5,6.000000e-02
nv,3.568536e-01,1.351200e-01,5,6.000000e-02
gl,2.620590e-01,9.749268e-01,5,6.000000e-02
nv,3.592088e-01,1.355571e-01,5,6.000000e-02
gl,2.608685e-01,9.615394e-01,5,6.000000e-02
nv,3.610484e-01,1.357443e-01,5,6.000000e-02
gl,2.584310e-01,9.464700e-01,5,6.000000e-02
nv,3.634147e-01,1.362214e-01,5,6.000000e-02
gl,2.589015e-01,9.336697e-01,5,6.000000e-02
nv,3.630025e-01,1.363664e-01,5,6.000000e-02
gl,2.586148e-01,9.220716e-01,5,6.000000e-02
nv,3.631602e-01,1.365449e-01,5,6.000000e-02
gl,2.593738e-01,9.132735e-01,5,6.000000e-02
nv,3.646249e-01,1.369260e-01,5,6.000000e-02
gl,2.575584e-01,9.000126e-01,5,6.000000e-02
nv,3.673361e-01,1.380184e-01,5,6.000000e-02
gl,2.565777e-01,8.877158e-01,5,6.000000e-02
nv,3.660554e-01,1.373173e-01,5,6.000000e-02
gl,2.537169e-01,8.752123e-01,5,6.000000e-02
nv,3.639003e-01,1.369367e-01,5,6.000000e-02
gl,2.527881e-01,8.637166e-01,5,6.000000e-02
nv,3.643164e-01,1.373853e-01,5,6.000000e-02
gl,2.503008e-01,8.519348e-01,5,6.000000e-02
nv,3.682279e-01,1.388159e-01,5,6.000000e-02
gl,2.497137e-01,8.423358e-01,5,6.000000e-02
nv,3.692228e-01,1.386920e-01,5,6.000000e-02
gl,2.476032e-01,8.310566e-01,5,6.000000e-02
nv,3.675372e-01,1.380276e-01,5,6.000000e-02
gl,2.518247e-01,8.263874e-01,5,6.000000e-02
nv,3.678085e-01,1.380468e-01,5,6.000000e-02
gl,2.500192e-01,8.155650e-01,5,6.000000e-02
nv,3.673154e-01,1.379811e-01,5,6.000000e-02
gl,2.512645e-01,8.126547e-01,5,6.000000e-02
nv,3.679163e-01,1.380125e-01,5,6.000000e-02
gl,2.489823e-01,8.024047e-01,5,6.000000e-02
nv,3.669607e-01,1.383357e-01,5,6.000000e-02
gl,2.471568e-01,7.925438e-01,5,6.000000e-02
nv,3.659182e-01,1.384256e-01,5,6.000000e-02
gl,2.460904e-01,7.831899e-01,5,6.000000e-02
nv,3.642671e-01,1.380256e-01,5,6.000000e-02
gl,2.448257e-01,7.735976e-01,5,6.000000e-02
nv,3.640742e-01,1.375681e-01,5,6.000000e-02
gl,2.434362e-01,7.642854e-01,5,6.000000e-02
nv,3.601259e-01,1.371491e-01,5,6.000000e-02
gl,2.416832e-01,7.553114e-01,5,6.000000e-02
nv,3.593664e-01,1.370330e-01,5,6.000000e-02
gl,2.413032e-01,7.477559e-01,5,6.000000e-02
nv,3.589654e-01,1.366994e-01,5,6.000000e-02
gl,2.399739e-01,7.393518e-01,5,6.000000e-02
nv,3.573036e-01,1.362673e-01,5,6.000000e-02
gl,2.471822e-01,7.898972e-01,5,6.000000e-02
nv,3.577768e-01,1.366982e-01,5,6.000000e-02
gl,2.452788e-01,7.809474e-01,5,6.000000e-02
nv,3.558786e-01,1.362728e-01,5,6.000000e-02
gl,2.458330e-01,7.749721e-01,5,6.000000e-02
nv,3.559134e-01,1.360218e-01,5,6.000000e-02
gl,2.445657e-01,7.669540e-01,5,6.000000e-02
nv,3.560176e-01,1.360816e-01,5,6.000000e-02
gl,2.426107e-01,7.585716e-01,5,6.000000e-02
nv,3.546351e-01,1.353956e-01,5,6.000000e-02
gl,2.420803e-01,7.508107e-01,5,6.000000e-02
nv,3.544479e-01,1.351124e-01,5,6.000000e-02
gl,2.616851e-01,1.014090e+00,5,6.000000e-02
nv,3.544117e-01,1.352418e-01,5,6.000000e-02
gl,2.606458e-01,1.003468e+00,5,6.000000e-02
nv,3.548758e-01,1.352533e-01,5,6.000000e-02
gl,2.619038e-01,9.966421e-01,5,6.000000e-02
nv,3.550171e-01,1.351714e-01,5,6.000000e-02
gl,2.601112e-01,9.863235e-01,5,6.000000e-02
nv,3.541120e-01,1.348854e-01,5,6.000000e-02
gl,2.589999e-01,9.768212e-01,5,6.000000e-02
nv,3.560181e-01,1.352955e-01,5,6.000000e-02
gl,2.574550e-01,9.668536e-01,5,6.000000e-02
nv,3.553248e-01,1.349552e-01,5,6.000000e-02
gl,2.570575e-01,9.576585e-01,5,6.000000e-02
nv,3.545755e-01,1.350066e-01,5,6.000000e-02
gl,2.571117e-01,9.494535e-01,5,6.000000e-02
nv,3.531791e-01,1.351184e-01,5,6.000000e-02
gl,2.576504e-01,9.453859e-01,5,6.000000e-02
nv,3.544537e-01,1.355707e-01,5,6.000000e-02
gl,2.580966e-01,9.366474e-01,5,6.000000e-02
nv,3.522524e-01,1.349316e-01,5,6.000000e-02
gl,2.579061e-01,9.287584e-01,5,6.000000e-02
nv,3.519897e-01,1.348985e-01,5,6.000000e-02
gl,2.579509e-01,9.213594e-01,5,6.000000e-02
nv,3.502936e-01,1.345531e-01,5,6.000000e-02
gl,2.565105e-01,9.126911e-01,5,6.000000e-02
nv,3.488737e-01,1.340759e-01,5,6.000000e-02
