MU: -4.169320e-01 7.828803e-01 1.603717e+00 -1.630652e+00 -1.912616e+00 
algo,mean,variance,S,tail
gl,1.853739e-02,7.761342e-02,5,1.500000e-01
nv,2.668570e-02,1.573038e-02,5,1.500000e-01
gl,1.848467e-02,7.679784e-02,5,1.500000e-01
nv,2.753319e-02,1.653340e-02,5,1.500000e-01
gl,1.838433e-02,7.599417e-02,5,1.500000e-01
nv,2.725737e-02,1.636651e-02,5,1.500000e-01
gl,1.828677e-02,7.520822e-02,5,1.500000e-01
nv,2.698771e-02,1.620290e-02,5,1.500000e-01
gl,1.813950e-02,7.443424e-02,5,1.500000e-01
nv,2.670959e-02,1.604312e-02,5,1.500000e-01
gl,1.799748e-02,7.367619e-02,5,1.500000e-01
nv,2.910724e-02,1.809348e-02,5,1.500000e-01
gl,1.793898e-02,7.293659e-02,5,1.500000e-01
nv,2.969838e-02,1.831916e-02,5,1.500000e-01
gl,2.087064e-02,8.173317e-02,5,1.500000e-01
nv,2.945260e-02,1.814344e-02,5,1.500000e-01
gl,2.067889e-02,8.092686e-02,5,1.500000e-01
nv,3.042356e-02,1.892724e-02,5,1.500000e-01
gl,2.051426e-02,8.013568e-02,5,1.500000e-01
nv,3.013353e-02,1.875005e-02,5,1.500000e-01
gl,2.034247e-02,7.935997e-02,5,1.500000e-01
nv,3.068068e-02,1.925267e-02,5,1.500000e-01
gl,2.030749e-02,7.860177e-02,5,1.500000e-01
nv,3.131298e-02,1.988126e-02,5,1.500000e-01
gl,2.015571e-02,7.785560e-02,5,1.500000e-01
nv,3.102171e-02,1.970058e-02,5,1.500000e-01
gl,2.008903e-02,7.712850e-02,5,1.500000e-01
nv,3.099689e-02,1.958295e-02,5,1.500000e-01
gl,2.046235e-02,7.664029e-02,5,1.500000e-01
nv,3.071224e-02,1.940838e-02,5,1.500000e-01
gl,2.041043e-02,7.593417e-02,5,1.500000e-01
nv,3.061926e-02,1.925092e-02,5,1.500000e-01
gl,2.024614e-02,7.523985e-02,5,1.500000e-01
