MU: 5.242907e-01 -4.717385e-01 -1.095709e+00 8.719267e-01 7.834958e-01 
algo,mean,variance,S,tail
nv,4.941242e-01,1.418483e-01,5,5.000000e-02
gl,4.302497e-01,4.209211e+00,5,5.000000e-02
nv,4.946448e-01,1.415599e-01,5,5.000000e-02
gl,4.256063e-01,4.155400e+00,5,5.000000e-02
nv,4.946967e-01,1.410958e-01,5,5.000000e-02
gl,4.230015e-01,4.102435e+00,5,5.000000e-02
nv,4.939896e-01,1.410651e-01,5,5.000000e-02
gl,4.231188e-01,4.055294e+00,5,5.000000e-02
nv,4.930832e-01,1.407040e-01,5,5.000000e-02
gl,4.200890e-01,4.005187e+00,5,5.000000e-02
nv,4.895768e-01,1.408675e-01,5,5.000000e-02
gl,4.231842e-01,3.965641e+00,5,5.000000e-02
nv,4.890190e-01,1.413390e-01,5,5.000000e-02
gl,4.208155e-01,3.918518e+00,5,5.000000e-02
nv,4.898774e-01,1.417741e-01,5,5.000000e-02
gl,4.190787e-01,3.873723e+00,5,5.000000e-02
nv,4.894430e-01,1.410253e-01,5,5.000000e-02
gl,4.178001e-01,3.829419e+00,5,5.000000e-02
nv,4.883818e-01,1.414171e-01,5,5.000000e-02
gl,4.154962e-01,3.784824e+00,5,5.000000e-02
nv,4.881743e-01,1.415948e-01,5,5.000000e-02
gl,4.170262e-01,3.757262e+00,5,5.000000e-02
nv,4.875299e-01,1.414496e-01,5,5.000000e-02
gl,4.154850e-01,3.714176e+00,5,5.000000e-02
nv,4.898550e-01,1.416721e-01,5,5.000000e-02
gl,4.255054e-01,3.758411e+00,5,5.000000e-02
nv,4.906493e-01,1.419950e-01,5,5.000000e-02
gl,4.241810e-01,3.717430e+00,5,5.000000e-02
nv,4.913408e-01,1.418426e-01,5,5.000000e-02
gl,4.234183e-01,3.676631e+00,5,5.000000e-02
nv,4.913631e-01,1.417315e-01,5,5.000000e-02
gl,4.478370e-01,4.103993e+00,5,5.000000e-02
nv,4.890396e-01,1.413593e-01,5,5.000000e-02
gl,4.455661e-01,4.061346e+00,5,5.000000e-02
nv,4.875895e-01,1.409605e-01,5,5.000000e-02
gl,4.431158e-01,4.018629e+00,5,5.000000e-02
nv,4.878317e-01,1.407336e-01,5,5.000000e-02
gl,4.399043e-01,3.976447e+00,5,5.000000e-02
nv,4.866328e-01,1.406075e-01,5,5.000000e-02
gl,4.370647e-01,3.935200e+00,5,5.000000e-02
nv,4.847195e-01,1.404641e-01,5,5.000000e-02
gl,4.349189e-01,3.896270e+00,5,5.000000e-02
nv,4.861171e-01,1.405828e-01,5,5.000000e-02
gl,4.320498e-01,3.856554e+00,5,5.000000e-02
nv,4.852697e-01,1.406742e-01,5,5.000000e-02
gl,4.337833e-01,3.829716e+00,5,5.000000e-02
nv,4.858382e-01,1.408252e-01,5,5.000000e-02
gl,4.303113e-01,3.791801e+00,5,5.000000e-02
nv,4.844661e-01,1.410752e-01,5,5.000000e-02
gl,4.322296e-01,3.769070e+00,5,5.000000e-02
nv,4.824830e-01,1.407323e-01,5,5.000000e-02
gl,4.294849e-01,3.732280e+00,5,5.000000e-02
nv,4.815257e-01,1.401267e-01,5,5.000000e-02
gl,4.264096e-01,3.696266e+00,5,5.000000e-02
nv,4.823987e-01,1.399841e-01,5,5.000000e-02
gl,4.243475e-01,3.660802e+00,5,5.000000e-02
nv,4.805597e-01,1.403035e-01,5,5.000000e-02
gl,4.217429e-01,3.626030e+00,5,5.000000e-02
nv,4.819617e-01,1.399201e-01,5,5.000000e-02
gl,4.200678e-01,3.592534e+00,5,5.000000e-02
nv,4.830163e-01,1.399977e-01,5,5.000000e-02
gl,4.196417e-01,3.559780e+00,5,5.000000e-02
nv,4.821913e-01,1.398925e-01,5,5.000000e-02
gl,4.221023e-01,3.541953e+00,5,5.000000e-02
nv,4.829436e-01,1.398731e-01,5,5.000000e-02
gl,4.187178e-01,3.510084e+00,5,5.000000e-02
nv,4.828753e-01,1.402777e-01,5,5.000000e-02
gl,4.168295e-01,3.478666e+00,5,5.000000e-02
nv,4.815073e-01,1.404369e-01,5,5.000000e-02
gl,4.157648e-01,3.447661e+00,5,5.000000e-02
nv,4.794011e-01,1.400218e-01,5,5.000000e-02
gl,4.152840e-01,3.420803e+00,5,5.000000e-02
nv,4.789602e-01,1.402659e-01,5,5.000000e-02
gl,4.135675e-01,3.391016e+00,5,5.000000e-02
nv,4.788968e-01,1.399916e-01,5,5.000000e-02
gl,4.108033e-01,3.361614e+00,5,5.000000e-02
nv,4.788440e-01,1.400195e-01,5,5.000000e-02
gl,4.092500e-01,3.332617e+00,5,5.000000e-02
nv,4.792990e-01,1.401160e-01,5,5.000000e-02
gl,4.076604e-01,3.303998e+00,5,5.000000e-02
nv,4.777392e-01,1.401152e-01,5,5.000000e-02
gl,4.061790e-01,3.276034e+00,5,5.000000e-02
nv,4.779785e-01,1.401777e-01,5,5.000000e-02
gl,4.049924e-01,3.248429e+00,5,5.000000e-02
nv,4.780000e-01,1.403388e-01,5,5.000000e-02
gl,4.056609e-01,3.223151e+00,5,5.000000e-02
nv,4.767085e-01,1.406111e-01,5,5.000000e-02
gl,4.047701e-01,3.197261e+00,5,5.000000e-02
nv,4.766411e-01,1.406119e-01,5,5.000000e-02
gl,4.022597e-01,3.171150e+00,5,5.000000e-02
nv,4.754302e-01,1.404545e-01,5,5.000000e-02
gl,3.997976e-01,3.145522e+00,5,5.000000e-02
nv,4.750524e-01,1.409785e-01,5,5.000000e-02
gl,3.975937e-01,3.120184e+00,5,5.000000e-02
nv,4.752175e-01,1.410588e-01,5,5.000000e-02
gl,3.951095e-01,3.095396e+00,5,5.000000e-02
nv,4.748084e-01,1.411605e-01,5,5.000000e-02
gl,3.991113e-01,3.116985e+00,5,5.000000e-02
nv,4.736738e-01,1.411801e-01,5,5.000000e-02
gl,4.001033e-01,3.094531e+00,5,5.000000e-02
nv,4.742143e-01,1.410679e-01,5,5.000000e-02
gl,3.985774e-01,3.070548e+00,5,5.000000e-02
nv,4.741978e-01,1.412856e-01,5,5.000000e-02
gl,3.978025e-01,3.047693e+00,5,5.000000e-02
nv,4.736236e-01,1.412470e-01,5,5.000000e-02
gl,3.980400e-01,3.024906e+00,5,5.000000e-02
nv,4.748780e-01,1.416285e-01,5,5.000000e-02
gl,3.998806e-01,3.005849e+00,5,5.000000e-02
nv,4.768661e-01,1.417753e-01,5,5.000000e-02
gl,3.985034e-01,2.983663e+00,5,5.000000e-02
nv,4.765553e-01,1.418683e-01,5,5.000000e-02
gl,3.964744e-01,2.961460e+00,5,5.000000e-02
nv,4.784378e-01,1.417051e-01,5,5.000000e-02
gl,3.983800e-01,2.948441e+00,5,5.000000e-02
nv,4.792198e-01,1.416407e-01,5,5.000000e-02
gl,3.975216e-01,2.927010e+00,5,5.000000e-02
nv,4.780694e-01,1.412737e-01,5,5.000000e-02
gl,4.012595e-01,2.938319e+00,5,5.000000e-02
nv,4.775652e-01,1.413467e-01,5,5.000000e-02
gl,3.993659e-01,2.916897e+00,5,5.000000e-02
nv,4.780168e-01,1.416663e-01,5,5.000000e-02
gl,4.037346e-01,2.943665e+00,5,5.000000e-02
nv,4.797476e-01,1.417469e-01,5,5.000000e-02
gl,4.022600e-01,2.923116e+00,5,5.000000e-02
nv,4.798411e-01,1.418010e-01,5,5.000000e-02
gl,4.016104e-01,2.904093e+00,5,5.000000e-02
nv,4.803604e-01,1.420932e-01,5,5.000000e-02
gl,4.211186e-01,3.495491e+00,5,5.000000e-02
nv,4.794593e-01,1.422467e-01,5,5.000000e-02
gl,4.262103e-01,3.537291e+00,5,5.000000e-02
nv,4.787934e-01,1.423298e-01,5,5.000000e-02
gl,4.243086e-01,3.512651e+00,5,5.000000e-02
nv,4.780289e-01,1.422843e-01,5,5.000000e-02
gl,4.276547e-01,3.516789e+00,5,5.000000e-02
nv,4.773811e-01,1.420886e-01,5,5.000000e-02
