MU: 1.370581e+00 2.569893e+00 -2.103890e+00 4.645965e-01 1.885569e+00 
algo,mean,variance,S,tail
nv,2.180723e-05,1.223827e-07,5,3.000000e-01
gl,2.444400e-04,5.353118e-06,5,3.000000e-01
nv,2.154762e-05,1.209297e-07,5,3.000000e-01
gl,2.428107e-04,5.290476e-06,5,3.000000e-01
nv,2.129412e-05,1.195107e-07,5,3.000000e-01
gl,2.428836e-04,5.231065e-06,5,3.000000e-01
nv,2.104651e-05,1.181246e-07,5,3.000000e-01
gl,2.412599e-04,5.171275e-06,5,3.000000e-01
nv,2.080460e-05,1.167704e-07,5,3.000000e-01
gl,2.393611e-04,5.112832e-06,5,3.000000e-01
nv,2.056818e-05,1.154468e-07,5,3.000000e-01
gl,2.380228e-04,5.056501e-06,5,3.000000e-01
nv,2.033708e-05,1.141529e-07,5,3.000000e-01
gl,2.370830e-04,5.002234e-06,5,3.000000e-01
nv,2.011111e-05,1.128876e-07,5,3.000000e-01
gl,2.351146e-04,4.947819e-06,5,3.000000e-01
nv,3.428571e-05,2.996593e-07,5,3.000000e-01
gl,2.338344e-04,4.894978e-06,5,3.000000e-01
nv,3.391304e-05,2.964112e-07,5,3.000000e-01
gl,2.323314e-04,4.842937e-06,5,3.000000e-01
nv,3.354839e-05,2.932328e-07,5,3.000000e-01
gl,2.308704e-04,4.791969e-06,5,3.000000e-01
nv,3.319149e-05,2.901219e-07,5,3.000000e-01
gl,2.296419e-04,4.742057e-06,5,3.000000e-01
nv,3.284211e-05,2.870762e-07,5,3.000000e-01
gl,2.293036e-04,4.693522e-06,5,3.000000e-01
nv,3.250000e-05,2.840938e-07,5,3.000000e-01
gl,2.284960e-04,4.645638e-06,5,3.000000e-01
nv,3.216495e-05,2.811728e-07,5,3.000000e-01
gl,2.267199e-04,4.598526e-06,5,3.000000e-01
nv,3.602041e-05,2.951976e-07,5,3.000000e-01
gl,2.246596e-04,4.552483e-06,5,3.000000e-01
nv,3.565657e-05,2.922258e-07,5,3.000000e-01
gl,2.238495e-04,4.507634e-06,5,3.000000e-01
nv,3.530000e-05,2.893132e-07,5,3.000000e-01
gl,2.239037e-04,4.463768e-06,5,3.000000e-01
nv,3.495050e-05,2.864581e-07,5,3.000000e-01
gl,2.223087e-04,4.420277e-06,5,3.000000e-01
nv,3.460784e-05,2.836588e-07,5,3.000000e-01
gl,2.218864e-04,4.378919e-06,5,3.000000e-01
nv,3.427184e-05,2.809137e-07,5,3.000000e-01
gl,2.213455e-04,4.337838e-06,5,3.000000e-01
nv,3.394231e-05,2.782212e-07,5,3.000000e-01
gl,2.205796e-04,4.297595e-06,5,3.000000e-01
nv,7.419048e-05,2.001192e-06,5,3.000000e-01
gl,2.208590e-04,4.262135e-06,5,3.000000e-01
nv,7.349057e-05,1.982347e-06,5,3.000000e-01
gl,2.193050e-04,4.222587e-06,5,3.000000e-01
nv,7.280374e-05,1.963853e-06,5,3.000000e-01
gl,2.182264e-04,4.183873e-06,5,3.000000e-01
nv,7.212963e-05,1.945701e-06,5,3.000000e-01
gl,2.165174e-04,4.145782e-06,5,3.000000e-01
nv,7.146789e-05,1.927881e-06,5,3.000000e-01
gl,2.150037e-04,4.108335e-06,5,3.000000e-01
nv,7.081818e-05,1.910385e-06,5,3.000000e-01
gl,2.135889e-04,4.071566e-06,5,3.000000e-01
nv,7.018018e-05,1.893204e-06,5,3.000000e-01
gl,2.127160e-04,4.035485e-06,5,3.000000e-01
nv,6.955357e-05,1.876329e-06,5,3.000000e-01
gl,2.133754e-04,4.002356e-06,5,3.000000e-01
nv,6.902655e-05,1.859748e-06,5,3.000000e-01
gl,2.122489e-04,3.967681e-06,5,3.000000e-01
nv,6.842105e-05,1.843462e-06,5,3.000000e-01
gl,2.112928e-04,3.933453e-06,5,3.000000e-01
nv,6.782609e-05,1.827458e-06,5,3.000000e-01
gl,2.113392e-04,3.901069e-06,5,3.000000e-01
nv,6.724138e-05,1.811730e-06,5,3.000000e-01
gl,2.113517e-04,3.869896e-06,5,3.000000e-01
nv,6.666667e-05,1.796270e-06,5,3.000000e-01
gl,2.101893e-04,3.837330e-06,5,3.000000e-01
nv,6.610169e-05,1.781072e-06,5,3.000000e-01
gl,2.103848e-04,3.806539e-06,5,3.000000e-01
nv,6.554622e-05,1.766129e-06,5,3.000000e-01
gl,2.212356e-04,3.953918e-06,5,3.000000e-01
nv,6.500000e-05,1.751435e-06,5,3.000000e-01
gl,2.202338e-04,3.921462e-06,5,3.000000e-01
nv,6.446281e-05,1.736983e-06,5,3.000000e-01
gl,2.196468e-04,3.889856e-06,5,3.000000e-01
nv,6.401639e-05,1.722765e-06,5,3.000000e-01
gl,2.182580e-04,3.858535e-06,5,3.000000e-01
nv,6.349593e-05,1.708780e-06,5,3.000000e-01
gl,2.169493e-04,3.827641e-06,5,3.000000e-01
nv,6.298387e-05,1.695021e-06,5,3.000000e-01
gl,2.159159e-04,3.797440e-06,5,3.000000e-01
nv,6.248000e-05,1.681481e-06,5,3.000000e-01
gl,2.150500e-04,3.767453e-06,5,3.000000e-01
nv,6.198413e-05,1.668157e-06,5,3.000000e-01
gl,2.153832e-04,3.739005e-06,5,3.000000e-01
nv,6.149606e-05,1.655041e-06,5,3.000000e-01
gl,2.139044e-04,3.710061e-06,5,3.000000e-01
nv,6.101563e-05,1.642130e-06,5,3.000000e-01
gl,2.126536e-04,3.681498e-06,5,3.000000e-01
nv,6.054264e-05,1.629419e-06,5,3.000000e-01
gl,2.150542e-04,3.664903e-06,5,3.000000e-01
nv,6.007692e-05,1.616904e-06,5,3.000000e-01
gl,2.144113e-04,3.637550e-06,5,3.000000e-01
nv,5.961832e-05,1.604579e-06,5,3.000000e-01
gl,2.152507e-04,3.610707e-06,5,3.000000e-01
nv,5.916667e-05,1.592441e-06,5,3.000000e-01
gl,2.138710e-04,3.583820e-06,5,3.000000e-01
nv,5.872180e-05,1.580484e-06,5,3.000000e-01
gl,2.127975e-04,3.557278e-06,5,3.000000e-01
nv,5.828358e-05,1.568707e-06,5,3.000000e-01
gl,2.165522e-04,3.540619e-06,5,3.000000e-01
nv,5.851852e-05,1.557626e-06,5,3.000000e-01
gl,2.163188e-04,3.515204e-06,5,3.000000e-01
nv,5.808824e-05,1.546189e-06,5,3.000000e-01
gl,2.154235e-04,3.489763e-06,5,3.000000e-01
nv,5.766423e-05,1.534919e-06,5,3.000000e-01
gl,2.147372e-04,3.465107e-06,5,3.000000e-01
nv,5.724638e-05,1.523813e-06,5,3.000000e-01
gl,2.184188e-04,3.469238e-06,5,3.000000e-01
nv,5.683453e-05,1.512865e-06,5,3.000000e-01
gl,2.169686e-04,3.444734e-06,5,3.000000e-01
nv,5.642857e-05,1.502074e-06,5,3.000000e-01
gl,2.159586e-04,3.420483e-06,5,3.000000e-01
nv,5.624113e-05,1.491476e-06,5,3.000000e-01
gl,2.148309e-04,3.396591e-06,5,3.000000e-01
nv,5.584507e-05,1.480988e-06,5,3.000000e-01
gl,2.147732e-04,3.373175e-06,5,3.000000e-01
nv,5.545455e-05,1.470646e-06,5,3.000000e-01
gl,2.143345e-04,3.350166e-06,5,3.000000e-01
nv,5.506944e-05,1.460447e-06,5,3.000000e-01
gl,2.134860e-04,3.327403e-06,5,3.000000e-01
nv,5.468966e-05,1.450389e-06,5,3.000000e-01
gl,2.125194e-04,3.304781e-06,5,3.000000e-01
nv,5.431507e-05,1.440468e-06,5,3.000000e-01
gl,2.119496e-04,3.282501e-06,5,3.000000e-01
nv,5.394558e-05,1.430682e-06,5,3.000000e-01
gl,2.113528e-04,3.260766e-06,5,3.000000e-01
nv,5.358108e-05,1.421028e-06,5,3.000000e-01
gl,2.109015e-04,3.239714e-06,5,3.000000e-01
nv,5.322148e-05,1.411504e-06,5,3.000000e-01
gl,2.099072e-04,3.218277e-06,5,3.000000e-01
nv,5.286667e-05,1.402107e-06,5,3.000000e-01
gl,2.087069e-04,3.197171e-06,5,3.000000e-01
nv,5.251656e-05,1.392833e-06,5,3.000000e-01
gl,2.075547e-04,3.176333e-06,5,3.000000e-01
nv,5.217105e-05,1.383682e-06,5,3.000000e-01
gl,2.066340e-04,3.155721e-06,5,3.000000e-01
nv,5.183007e-05,1.374650e-06,5,3.000000e-01
gl,2.054560e-04,3.135436e-06,5,3.000000e-01
nv,5.149351e-05,1.365735e-06,5,3.000000e-01
gl,2.049420e-04,3.115489e-06,5,3.000000e-01
